"lat","lon","IFd","GIn","HIn","IFr","Crn","Pln","Frg","Nct","Grn","Clst"
26.5,-100.5,67,71,38,35,27,15,3,3,30,"3"
26.5,-101.5,76,69,38,37,26,18,3,4,32,"3"
26.5,-102.5,70,62,36,34,25,19,3,3,29,"1"
26.5,-103.5,69,59,33,32,24,17,3,3,25,"1"
26.5,-104.5,69,60,37,31,25,21,2,4,27,"1"
26.5,-108.5,90,75,39,51,32,15,13,10,26,"3"
26.5,-111.5,52,50,30,32,19,11,2,2,19,"1"
26.5,-112.5,49,48,24,25,19,11,2,2,19,"1"
26.5,-80.5,41,75,39,34,21,6,1,1,15,"1"
26.5,-97.5,64,93,48,40,22,16,3,3,24,"3"
26.5,-98.5,58,86,44,38,21,15,5,2,26,"3"
26.5,-99.5,65,75,40,37,29,16,5,3,27,"3"
26.5,37.5,20,32,21,13,20,3,0,0,7,"6"
26.5,38.5,15,24,21,13,18,3,0,0,7,"6"
26.5,45.5,11,18,17,7,18,2,1,0,7,"6"
26.5,46.5,11,20,16,7,19,3,1,0,5,"6"
26.5,47.5,11,18,17,8,20,3,1,0,5,"6"
26.5,49.5,22,38,23,14,24,3,1,0,10,"6"
26.5,5.5,10,26,15,6,10,4,0,0,5,"6"
26.5,57.5,43,49,25,17,23,8,2,0,12,"1"
26.5,6.5,10,26,15,5,10,5,0,0,6,"6"
26.5,60.5,34,38,25,19,24,10,2,0,14,"6"
26.5,61.5,29,37,28,18,25,8,2,0,14,"6"
26.5,67.5,57,69,51,28,36,12,4,0,22,"1"
26.5,68.5,54,67,49,25,34,12,4,0,22,"1"
26.5,69.5,44,60,44,22,27,11,5,0,16,"1"
26.5,7.5,10,25,14,8,11,5,0,0,5,"6"
26.5,70.5,35,46,45,19,26,6,3,0,16,"1"
26.5,73.5,59,58,50,27,30,13,4,0,21,"1"
26.5,74.5,68,67,53,28,29,19,4,0,22,"1"
26.5,75.5,70,68,55,29,30,20,5,0,25,"3"
26.5,76.5,79,72,55,31,31,20,7,0,24,"3"
26.5,77.5,81,78,53,34,33,20,8,0,25,"3"
26.5,78.5,77,81,53,35,35,20,9,0,25,"3"
26.5,8.5,9,24,15,8,9,4,0,0,6,"6"
26.5,84.5,95,96,59,35,38,16,12,2,19,"3"
26.5,85.5,113,103,66,37,41,20,13,2,18,"3"
26.5,86.5,136,110,76,41,43,25,15,3,19,"2"
26.5,87.5,145,123,84,47,51,26,19,4,19,"2"
26.5,88.5,162,117,86,54,50,29,22,6,19,"2"
26.5,89.5,169,127,81,57,49,29,24,6,16,"2"
26.5,9.5,7,23,12,6,6,4,0,0,3,"6"
26.5,90.5,162,125,81,59,47,32,23,5,18,"2"
26.5,91.5,150,121,80,54,43,30,22,5,16,"2"
26.5,92.5,146,112,74,50,40,23,20,5,17,"2"
26.5,93.5,152,124,76,60,41,22,22,5,18,"2"
26.5,94.5,192,142,88,75,39,19,26,9,19,"4"
26.5,95.5,196,140,75,74,36,23,29,10,16,"4"
26.5,96.5,174,129,74,68,32,26,25,8,15,"4"
26.5,97.5,189,137,80,74,35,23,28,9,18,"4"
27.5,-100.5,59,69,34,33,24,16,3,2,27,"1"
27.5,-101.5,70,68,37,32,25,17,3,2,31,"3"
27.5,-102.5,71,64,36,34,22,18,3,4,31,"3"
27.5,-107.5,89,65,46,44,30,12,6,9,24,"3"
27.5,-108.5,95,73,43,55,31,17,9,10,28,"3"
27.5,-109.5,76,68,35,42,27,15,8,8,28,"3"
27.5,-110.5,66,63,40,34,20,13,6,5,24,"1"
27.5,-112.5,53,51,31,31,19,10,2,2,19,"1"
27.5,-113.5,49,48,25,24,20,11,2,2,20,"1"
27.5,-114.5,53,60,31,27,19,8,2,2,17,"1"
27.5,-12.5,24,52,29,13,15,5,0,0,10,"6"
27.5,-80.5,44,83,43,35,18,8,1,1,15,"1"
27.5,-97.5,62,93,47,38,22,16,3,4,26,"3"
27.5,117.5,102,106,58,41,29,18,4,0,20,"3"
27.5,118.5,102,115,61,39,34,18,4,0,21,"3"
27.5,27.5,11,20,8,5,7,3,0,0,0,"6"
27.5,28.5,13,25,10,8,7,3,0,0,1,"6"
27.5,31.5,34,55,33,13,18,7,1,0,8,"1"
27.5,36.5,21,31,21,14,21,4,0,0,6,"6"
27.5,37.5,16,23,23,12,20,6,0,0,6,"6"
27.5,38.5,11,23,22,12,19,5,0,0,7,"6"
27.5,40.5,10,16,21,8,20,4,0,0,8,"6"
27.5,41.5,9,18,21,7,18,4,0,0,9,"6"
27.5,45.5,10,16,16,6,19,2,1,0,6,"6"
27.5,48.5,21,32,18,12,24,2,1,0,8,"6"
27.5,54.5,40,48,28,16,23,8,2,0,13,"1"
27.5,55.5,43,48,28,18,24,9,2,0,15,"1"
27.5,56.5,44,52,29,18,25,9,2,0,14,"1"
27.5,61.5,30,30,21,17,21,8,1,0,13,"6"
27.5,65.5,24,28,26,16,22,7,0,0,17,"6"
27.5,66.5,36,40,35,22,29,8,1,0,19,"1"
27.5,68.5,55,66,47,26,34,12,4,0,24,"1"
27.5,69.5,47,54,42,23,32,12,4,0,21,"1"
27.5,70.5,36,44,42,19,26,8,3,0,15,"1"
27.5,71.5,36,41,45,19,25,6,3,0,17,"1"
27.5,74.5,56,60,51,24,31,16,4,0,21,"1"
27.5,75.5,70,69,56,29,30,19,4,0,22,"3"
27.5,76.5,76,75,57,32,33,19,6,0,28,"3"
27.5,77.5,84,84,58,32,32,20,9,0,28,"3"
27.5,81.5,94,93,61,38,40,22,11,0,18,"3"
27.5,82.5,113,106,64,40,43,22,14,2,20,"3"
27.5,83.5,143,131,75,56,51,24,15,2,24,"2"
27.5,84.5,172,144,84,65,58,30,16,5,25,"2"
27.5,85.5,169,144,92,67,57,37,20,7,27,"2"
27.5,86.5,164,136,89,63,48,39,19,7,26,"2"
27.5,87.5,169,125,87,62,47,39,17,7,28,"2"
27.5,88.5,187,115,82,58,45,43,16,7,29,"2"
27.5,89.5,155,109,71,50,43,37,12,6,25,"2"
27.5,90.5,150,115,70,53,40,28,14,4,22,"2"
27.5,91.5,150,115,74,57,43,30,17,6,23,"2"
27.5,92.5,158,122,74,65,42,32,22,8,24,"2"
27.5,93.5,169,133,71,68,45,21,25,8,23,"4"
27.5,94.5,164,128,80,65,45,21,22,6,21,"2"
27.5,95.5,154,109,88,55,41,23,22,5,18,"2"
27.5,96.5,197,134,88,67,42,31,29,7,17,"4"
27.5,97.5,198,141,87,74,41,29,28,7,23,"4"
28.5,-101.5,68,66,34,31,24,18,3,2,31,"1"
28.5,-102.5,72,67,38,34,24,17,3,2,32,"3"
28.5,-103.5,70,62,35,35,23,17,3,3,28,"1"
28.5,-104.5,69,57,35,33,24,17,3,3,27,"1"
28.5,-106.5,70,63,41,34,26,20,4,4,27,"3"
28.5,-107.5,79,64,49,38,27,17,5,9,25,"3"
28.5,-108.5,90,66,45,48,26,15,7,11,27,"3"
28.5,-109.5,83,65,31,45,29,16,7,11,28,"3"
28.5,-111.5,66,61,39,32,16,15,4,5,21,"1"
28.5,-113.5,48,48,23,23,20,8,2,2,19,"1"
28.5,-82.5,45,87,45,34,18,10,1,1,20,"1"
28.5,-96.5,58,87,50,37,22,16,3,4,26,"3"
28.5,112.5,71,82,37,29,18,15,3,1,15,"3"
28.5,26.5,10,23,10,5,8,2,0,0,0,"6"
28.5,27.5,11,23,11,6,8,2,0,0,0,"6"
28.5,30.5,35,61,38,16,20,5,1,1,11,"1"
28.5,31.5,35,58,34,13,19,6,1,0,10,"1"
28.5,33.5,21,30,22,18,18,9,0,0,9,"6"
28.5,35.5,26,35,22,15,20,6,0,0,7,"6"
28.5,37.5,14,22,23,9,18,5,0,0,7,"6"
28.5,38.5,11,18,22,7,19,4,0,0,8,"6"
28.5,39.5,11,19,20,6,19,4,0,0,9,"6"
28.5,43.5,10,14,19,6,18,2,0,0,6,"6"
28.5,44.5,10,15,18,6,18,1,0,0,5,"6"
28.5,51.5,45,47,31,16,23,9,1,0,12,"1"
28.5,54.5,38,45,35,17,24,10,1,0,15,"1"
28.5,55.5,35,44,31,17,24,11,1,0,15,"1"
28.5,56.5,38,47,28,15,22,11,1,0,15,"1"
28.5,57.5,39,46,27,18,23,10,1,0,16,"1"
28.5,64.5,24,25,25,13,17,10,0,0,16,"6"
28.5,65.5,24,28,31,14,21,9,0,0,16,"6"
28.5,68.5,56,57,44,26,34,9,4,0,21,"1"
28.5,69.5,49,59,48,26,33,11,4,0,23,"1"
28.5,70.5,46,55,48,26,32,9,4,0,23,"1"
28.5,71.5,34,41,44,21,30,6,4,0,17,"1"
28.5,72.5,38,40,43,19,28,7,3,0,15,"1"
28.5,76.5,71,75,58,32,32,18,8,0,25,"3"
28.5,80.5,118,105,72,39,44,26,15,2,21,"2"
28.5,81.5,148,127,81,52,47,28,16,5,26,"2"
28.5,82.5,135,124,76,52,40,30,16,6,25,"2"
28.5,83.5,137,115,79,49,42,35,13,6,25,"2"
28.5,84.5,125,111,74,46,40,31,11,5,27,"2"
28.5,85.5,87,62,52,25,32,34,4,3,23,"3"
28.5,86.5,44,33,41,14,23,30,2,2,20,"1"
28.5,89.5,33,33,36,12,26,28,2,2,17,"6"
28.5,90.5,31,31,30,12,24,25,2,1,16,"6"
28.5,91.5,34,35,37,14,25,24,1,2,19,"6"
28.5,94.5,156,100,64,59,37,28,19,6,21,"4"
28.5,95.5,165,117,74,63,42,21,20,6,23,"4"
28.5,96.5,145,109,83,57,39,33,20,2,23,"2"
28.5,97.5,132,94,86,41,37,35,15,2,22,"2"
29.5,-100.5,55,67,34,31,23,21,3,2,28,"1"
29.5,-101.5,64,66,37,29,26,20,3,2,29,"1"
29.5,-102.5,70,66,42,33,26,20,3,2,34,"3"
29.5,-103.5,68,65,39,33,25,20,3,4,34,"1"
29.5,-104.5,69,60,41,34,24,22,3,2,33,"1"
29.5,-108.5,81,65,46,38,28,18,5,12,27,"3"
29.5,-110.5,70,59,31,35,20,16,4,8,27,"1"
29.5,-114.5,51,47,23,26,21,9,2,3,21,"1"
29.5,-6.5,25,31,24,10,18,5,0,0,12,"6"
29.5,-8.5,34,47,40,19,24,5,0,0,18,"1"
29.5,-9.5,41,69,45,23,26,6,0,0,19,"1"
29.5,-90.5,51,84,42,34,17,9,1,3,20,"1"
29.5,-95.5,56,88,43,36,23,18,2,3,25,"1"
29.5,103.5,125,106,60,42,32,26,5,1,24,"2"
29.5,110.5,80,91,53,37,23,21,3,1,21,"3"
29.5,112.5,65,85,38,29,17,17,3,1,13,"3"
29.5,113.5,70,84,39,28,16,17,3,0,14,"3"
29.5,117.5,80,93,56,31,26,19,3,0,15,"3"
29.5,24.5,9,25,10,5,7,4,0,0,1,"6"
29.5,25.5,12,26,16,7,9,4,0,0,2,"6"
29.5,26.5,11,27,16,8,8,3,0,0,2,"6"
29.5,29.5,19,35,24,10,10,4,1,0,5,"6"
29.5,30.5,43,69,39,16,24,6,1,1,16,"1"
29.5,31.5,47,75,46,18,25,7,1,1,13,"1"
29.5,33.5,20,28,29,10,18,6,0,0,9,"6"
29.5,34.5,23,29,29,12,21,6,0,0,9,"6"
29.5,35.5,27,30,26,14,26,11,0,0,11,"6"
29.5,36.5,16,18,21,8,18,6,0,0,7,"6"
29.5,37.5,13,18,21,7,19,4,0,0,6,"6"
29.5,38.5,13,17,22,7,20,4,0,0,7,"6"
29.5,46.5,23,22,18,9,18,3,1,0,4,"6"
29.5,47.5,32,43,27,17,26,3,1,0,8,"6"
29.5,51.5,49,59,39,20,23,12,1,0,15,"1"
29.5,52.5,44,53,37,20,25,13,1,0,15,"1"
29.5,53.5,40,47,31,16,25,13,0,0,14,"1"
29.5,54.5,28,42,29,15,24,13,0,0,13,"6"
29.5,55.5,29,34,24,12,22,12,0,0,13,"6"
29.5,56.5,28,34,24,12,21,11,0,0,13,"6"
29.5,65.5,27,33,34,17,21,8,0,0,18,"6"
29.5,66.5,35,48,49,20,26,10,1,0,19,"1"
29.5,67.5,46,53,45,24,31,8,1,0,20,"1"
29.5,70.5,50,58,52,25,31,10,4,0,22,"1"
29.5,71.5,46,53,49,27,31,7,3,0,23,"1"
29.5,72.5,46,51,48,25,30,7,4,0,24,"1"
29.5,73.5,48,56,47,22,31,9,3,0,19,"1"
29.5,74.5,56,64,52,27,32,13,4,0,22,"1"
29.5,76.5,77,73,60,32,33,14,9,0,28,"3"
29.5,78.5,129,118,66,42,43,23,13,1,27,"2"
29.5,79.5,163,137,85,50,47,28,17,7,28,"2"
29.5,80.5,134,123,74,44,43,31,16,7,22,"2"
29.5,81.5,110,96,67,38,33,28,11,5,20,"3"
29.5,82.5,83,74,52,24,26,28,6,4,23,"3"
29.5,83.5,44,35,38,14,21,28,1,2,21,"1"
29.5,84.5,31,24,30,9,17,21,1,1,17,"6"
29.5,95.5,96,83,60,31,33,31,12,3,26,"3"
3.5,-51.5,224,124,67,97,33,17,76,30,27,"5"
3.5,-52.5,234,113,65,97,31,17,76,28,18,"5"
3.5,-55.5,217,100,59,91,31,17,77,24,16,"5"
3.5,-56.5,219,100,61,92,32,17,79,25,15,"5"
3.5,-57.5,220,99,62,93,32,17,81,26,15,"5"
3.5,-58.5,232,110,63,98,32,17,87,27,19,"5"
3.5,-59.5,238,121,63,100,34,18,88,30,23,"5"
3.5,-60.5,230,119,64,97,34,17,89,28,24,"5"
3.5,-61.5,222,108,61,96,34,18,88,29,23,"5"
3.5,-62.5,217,100,55,90,29,18,90,29,15,"5"
3.5,-63.5,220,98,52,93,29,18,89,28,13,"5"
3.5,-64.5,228,104,50,98,29,19,94,30,12,"5"
3.5,-65.5,248,112,55,101,29,18,97,33,14,"5"
3.5,-66.5,243,109,58,98,29,17,95,28,15,"5"
3.5,-67.5,221,106,55,97,30,16,92,25,18,"5"
3.5,-73.5,200,123,66,100,37,21,84,21,26,"5"
3.5,-74.5,202,101,68,90,34,22,82,37,21,"5"
3.5,-75.5,179,92,57,78,29,17,71,42,25,"4"
3.5,-76.5,160,108,59,78,31,18,76,35,24,"4"
3.5,10.5,174,150,44,70,20,21,49,10,20,"4"
3.5,101.5,213,124,67,64,32,19,47,10,11,"5"
3.5,102.5,203,105,60,59,30,17,44,9,9,"4"
3.5,12.5,186,143,40,68,20,21,48,9,19,"4"
3.5,13.5,169,138,37,63,19,22,41,8,16,"4"
3.5,15.5,159,131,35,54,19,23,38,8,10,"4"
3.5,16.5,157,133,35,60,19,25,38,9,13,"4"
3.5,17.5,157,129,38,59,18,24,39,9,23,"4"
3.5,20.5,131,119,37,57,20,26,34,6,16,"2"
3.5,21.5,125,119,37,53,21,26,32,7,12,"2"
3.5,24.5,167,134,46,62,24,29,33,5,21,"4"
3.5,25.5,174,151,47,63,25,31,34,5,27,"4"
3.5,28.5,195,162,66,70,29,40,33,7,39,"4"
3.5,29.5,201,159,66,73,31,42,31,6,38,"4"
3.5,30.5,185,152,69,57,37,37,27,7,42,"2"
3.5,31.5,169,155,68,52,42,40,21,8,48,"2"
3.5,32.5,170,154,69,51,43,41,19,8,50,"2"
3.5,33.5,158,150,78,53,45,41,21,6,34,"2"
3.5,34.5,141,141,67,40,42,38,15,5,31,"2"
3.5,36.5,107,121,44,35,36,32,4,3,34,"3"
3.5,37.5,102,125,44,34,33,29,4,4,35,"3"
3.5,38.5,94,126,45,33,33,26,4,7,30,"3"
3.5,39.5,82,111,44,34,27,22,4,8,25,"3"
3.5,40.5,71,90,39,31,23,20,3,6,23,"3"
30.5,-108.5,81,71,45,37,28,22,3,8,35,"3"
30.5,-115.5,52,57,31,32,22,12,2,5,30,"1"
30.5,-7.5,50,67,38,23,23,7,0,0,21,"1"
30.5,-8.5,55,67,47,23,24,8,0,0,18,"1"
30.5,-81.5,46,85,43,34,18,11,1,1,20,"1"
30.5,-82.5,43,76,38,32,19,12,1,1,20,"1"
30.5,-83.5,45,80,38,32,18,11,1,1,21,"1"
30.5,-84.5,47,82,39,33,18,12,1,1,21,"1"
30.5,-85.5,50,80,40,33,18,10,1,2,21,"1"
30.5,-86.5,49,83,44,34,18,11,1,3,20,"1"
30.5,-87.5,50,85,45,34,18,12,1,3,21,"1"
30.5,-88.5,50,84,47,34,18,11,1,3,22,"1"
30.5,-89.5,51,79,44,32,18,10,1,3,22,"1"
30.5,-9.5,48,85,46,29,26,9,0,0,16,"1"
30.5,-90.5,48,82,43,32,18,10,1,3,21,"1"
30.5,102.5,110,111,77,46,37,38,4,2,31,"2"
30.5,103.5,109,96,62,43,33,31,4,1,22,"3"
30.5,117.5,72,89,56,29,25,20,3,0,17,"3"
30.5,118.5,80,94,56,31,26,21,3,0,19,"3"
30.5,119.5,81,95,53,31,30,21,3,0,19,"3"
30.5,28.5,27,52,28,18,14,5,1,0,7,"6"
30.5,29.5,36,67,38,20,14,5,1,0,13,"1"
30.5,31.5,54,85,49,25,25,7,1,0,17,"1"
30.5,34.5,28,37,36,18,26,10,0,0,16,"6"
30.5,35.5,40,44,38,20,27,10,1,0,19,"1"
30.5,36.5,22,17,20,7,20,5,0,0,8,"6"
30.5,37.5,14,16,19,6,20,3,0,0,4,"6"
30.5,38.5,11,15,20,6,21,3,0,0,9,"6"
30.5,39.5,12,14,19,6,22,2,0,0,8,"6"
30.5,46.5,30,53,38,17,22,7,1,0,10,"1"
30.5,47.5,40,63,41,22,24,10,1,0,11,"1"
30.5,48.5,40,57,34,23,26,7,1,0,12,"1"
30.5,49.5,38,51,33,20,25,11,1,0,15,"1"
30.5,50.5,45,60,40,22,26,11,1,0,17,"1"
30.5,51.5,45,66,38,24,24,12,1,0,19,"1"
30.5,53.5,36,39,27,14,24,14,0,0,15,"6"
30.5,54.5,28,29,24,12,21,12,0,0,12,"6"
30.5,56.5,25,28,25,9,19,9,0,0,11,"6"
30.5,60.5,30,39,36,15,24,10,1,0,16,"6"
30.5,61.5,30,40,42,18,24,11,1,0,15,"1"
30.5,66.5,36,41,44,22,26,10,1,0,20,"1"
30.5,67.5,43,43,46,20,28,10,1,0,21,"1"
30.5,70.5,58,64,49,25,31,11,4,0,23,"1"
30.5,71.5,56,59,49,27,32,8,4,0,23,"1"
30.5,72.5,54,59,47,26,28,9,3,0,26,"1"
30.5,73.5,53,61,50,27,28,9,5,0,23,"1"
30.5,74.5,65,66,55,29,30,10,5,0,24,"1"
30.5,76.5,101,81,62,34,36,15,10,0,28,"3"
30.5,77.5,149,123,75,49,43,23,13,2,32,"2"
30.5,78.5,141,121,76,45,41,25,13,3,27,"2"
30.5,79.5,111,93,75,38,36,32,11,4,21,"3"
30.5,80.5,64,53,49,22,28,26,6,4,21,"1"
31.5,-104.5,65,66,41,29,26,26,2,1,35,"1"
31.5,-106.5,67,60,40,34,27,21,3,2,31,"1"
31.5,-107.5,68,62,41,36,27,25,3,2,30,"1"
31.5,-108.5,78,66,45,39,29,24,3,7,37,"3"
31.5,-109.5,79,74,46,43,30,22,3,8,36,"3"
31.5,-112.5,63,54,32,30,23,20,3,5,26,"1"
31.5,-113.5,62,57,37,31,21,15,3,5,23,"1"
31.5,-115.5,59,56,36,31,21,15,2,5,30,"1"
31.5,-7.5,56,71,38,26,21,7,0,0,19,"1"
31.5,-8.5,49,70,40,24,19,7,0,0,17,"1"
31.5,-81.5,49,86,38,34,18,11,1,1,20,"1"
31.5,-82.5,44,73,37,31,18,12,1,1,19,"1"
31.5,-83.5,45,72,38,31,18,12,1,1,20,"1"
31.5,-9.5,44,78,38,30,23,7,0,0,14,"1"
31.5,-91.5,47,72,41,30,19,12,2,1,22,"1"
31.5,-92.5,47,73,39,31,19,12,2,1,24,"1"
31.5,102.5,83,83,67,38,35,37,4,1,29,"3"
31.5,103.5,101,107,71,44,36,37,4,1,33,"3"
31.5,110.5,78,84,50,36,23,23,3,1,21,"3"
31.5,34.5,36,61,42,31,29,14,1,0,17,"1"
31.5,35.5,49,55,45,32,32,15,1,0,20,"1"
31.5,36.5,29,33,30,13,22,9,0,0,9,"6"
31.5,37.5,17,17,26,9,21,3,0,0,6,"6"
31.5,38.5,14,15,22,7,19,3,0,0,6,"6"
31.5,39.5,12,12,18,7,19,2,0,0,7,"6"
31.5,48.5,36,47,36,20,24,10,1,0,13,"1"
31.5,50.5,45,63,34,23,23,16,1,0,20,"1"
31.5,51.5,40,58,33,18,25,16,0,0,19,"1"
31.5,54.5,24,24,26,10,21,9,0,0,12,"6"
31.5,55.5,21,22,26,9,20,8,0,0,12,"6"
31.5,56.5,23,24,26,8,20,9,0,0,13,"6"
31.5,57.5,22,25,24,8,20,8,0,0,12,"6"
31.5,61.5,33,42,43,18,26,12,1,0,19,"1"
31.5,71.5,59,63,52,25,32,12,4,0,23,"1"
31.5,72.5,65,67,50,28,30,9,3,0,25,"1"
31.5,73.5,66,68,53,29,28,8,5,0,25,"1"
31.5,74.5,75,69,58,34,32,13,7,0,24,"3"
31.5,75.5,99,82,61,33,36,15,9,0,27,"3"
31.5,76.5,121,107,72,40,38,20,12,3,29,"2"
31.5,77.5,111,107,70,37,37,23,10,3,24,"3"
31.5,78.5,82,65,56,23,30,28,5,2,19,"3"
31.5,79.5,38,36,36,9,18,25,5,1,19,"6"
32.5,-104.5,61,66,38,29,26,25,2,1,35,"1"
32.5,-105.5,63,62,41,30,26,24,2,1,35,"1"
32.5,-106.5,61,66,44,31,25,25,2,2,33,"1"
32.5,-107.5,65,65,47,35,28,26,3,2,33,"1"
32.5,-108.5,71,65,46,36,29,26,3,4,36,"3"
32.5,-109.5,73,68,50,38,32,23,3,7,34,"3"
32.5,-112.5,65,50,38,29,25,20,3,5,29,"1"
32.5,-113.5,59,51,35,27,22,17,3,5,27,"1"
32.5,-114.5,62,58,32,29,24,17,2,5,30,"1"
32.5,-115.5,63,54,35,32,23,16,2,5,30,"1"
32.5,-5.5,52,72,40,24,25,7,0,0,20,"1"
32.5,-83.5,45,69,40,32,19,12,1,1,20,"1"
32.5,-90.5,47,73,40,30,19,11,1,1,23,"1"
32.5,-94.5,49,75,41,32,21,14,2,1,27,"1"
32.5,103.5,85,85,71,37,34,39,4,1,33,"3"
32.5,104.5,100,101,71,41,31,32,5,1,29,"3"
32.5,105.5,93,89,60,37,26,28,4,1,23,"3"
32.5,11.5,24,53,33,16,13,5,0,0,17,"1"
32.5,110.5,64,76,40,29,22,19,3,1,21,"1"
32.5,111.5,54,71,36,23,21,12,3,1,18,"1"
32.5,120.5,45,78,38,23,20,15,3,0,18,"1"
32.5,35.5,58,77,52,29,30,17,1,0,21,"1"
32.5,37.5,20,17,30,10,19,4,0,0,11,"6"
32.5,38.5,15,16,21,8,17,2,0,0,6,"6"
32.5,47.5,40,46,42,18,23,12,1,0,13,"1"
32.5,48.5,41,54,37,22,25,14,1,0,18,"1"
32.5,49.5,42,56,36,21,24,17,1,0,23,"1"
32.5,50.5,42,49,32,20,23,17,0,0,21,"1"
32.5,51.5,35,39,29,16,24,18,0,0,17,"6"
32.5,52.5,30,25,29,12,21,14,0,0,14,"6"
32.5,54.5,24,22,27,11,20,8,0,0,12,"6"
32.5,55.5,24,21,25,9,21,7,0,0,13,"6"
